-1,-0.8,0.3,0.94889,0.0406,0.95674
-1,-0.7,0.3,0.91053,0.078116,0.91679
-1,-0.6,0.3,0.87797,0.10995,0.86428
-1,-0.5,0.3,0.86661,0.12106,0.79728
-1,-0.4,0.3,0.86661,0.12106,0.79728
-1,-0.3,0.3,0.86661,0.12106,0.79728
-1,-0.2,0.3,0.83514,0.15183,0.75675
-1,-0.1,0.3,0.79463,0.19145,0.70456
-1,0,0.3,0.74281,0.24212,0.63782
-1,0.1,0.3,0.79463,0.19145,0.70456
-1,0.2,0.3,0.83514,0.15183,0.75675
-1,0.3,0.3,0.86661,0.12106,0.79728
-1,0.4,0.3,0.86661,0.12106,0.79728
-1,0.5,0.3,0.86661,0.12106,0.79728
-1,0.6,0.3,0.87797,0.10995,0.86428
-1,0.7,0.3,0.91053,0.078116,0.91679
-1,0.8,0.3,0.94889,0.0406,0.95674
-1,0.9,0.3,0.94695,0.042502,0.95674
-1,1,0.3,0.94889,0.0406,0.95674
-0.9,-1,0.3,0.94695,0.042502,0.95674
-0.9,-0.9,0.3,0.89137,0.096849,0.88999
-0.9,-0.8,0.3,0.89137,0.096849,0.88999
-0.9,-0.7,0.3,0.89137,0.096849,0.88999
-0.9,-0.6,0.3,0.87797,0.10995,0.86428
-0.9,-0.5,0.3,0.86661,0.12106,0.79728
-0.9,-0.4,0.3,0.81459,0.17193,0.73028
-0.9,-0.3,0.3,0.81459,0.17193,0.73028
-0.9,-0.2,0.3,0.81459,0.17193,0.73028
-0.9,-0.1,0.3,0.79463,0.19145,0.70456
-0.9,0,0.3,0.74281,0.24212,0.63782
-0.9,0.1,0.3,0.79463,0.19145,0.70456
-0.9,0.2,0.3,0.81459,0.17193,0.73028
-0.9,0.3,0.3,0.81459,0.17193,0.73028
-0.9,0.4,0.3,0.81459,0.17193,0.73028
-0.9,0.5,0.3,0.86661,0.12106,0.79728
-0.9,0.6,0.3,0.87797,0.10995,0.86428
-0.9,0.7,0.3,0.89137,0.096849,0.88999
-0.9,0.8,0.3,0.89137,0.096849,0.88999
-0.9,0.9,0.3,0.89137,0.096849,0.88999
-0.9,1,0.3,0.94695,0.042502,0.95674
-0.8,-1,0.3,0.94889,0.0406,0.95674
-0.8,-0.9,0.3,0.89137,0.096849,0.88999
-0.8,-0.8,0.3,0.87024,0.11751,0.83781
-0.8,-0.7,0.3,0.87024,0.11751,0.83781
-0.8,-0.6,0.3,0.87054,0.11722,0.84055
-0.8,-0.5,0.3,0.86661,0.12106,0.79728
-0.8,-0.4,0.3,0.81459,0.17193,0.73028
-0.8,-0.3,0.3,0.77382,0.2118,0.67777
-0.8,-0.2,0.3,0.77382,0.2118,0.67777
-0.8,-0.1,0.3,0.77587,0.20979,0.68041
-0.8,0,0.3,0.74281,0.24212,0.63782
-0.8,0.1,0.3,0.77587,0.20979,0.68041
-0.8,0.2,0.3,0.77382,0.2118,0.67777
-0.8,0.3,0.3,0.77382,0.2118,0.67777
-0.8,0.4,0.3,0.81459,0.17193,0.73028
-0.8,0.5,0.3,0.86661,0.12106,0.79728
-0.8,0.6,0.3,0.87054,0.11722,0.84055
-0.8,0.7,0.3,0.87024,0.11751,0.83781
-0.8,0.8,0.3,0.87024,0.11751,0.83781
-0.8,0.9,0.3,0.89137,0.096849,0.88999
-0.8,1,0.3,0.94889,0.0406,0.95674
-0.7,-1,0.3,0.91053,0.078116,0.91679
-0.7,-0.9,0.3,0.89137,0.096849,0.88999
-0.7,-0.8,0.3,0.87024,0.11751,0.83781
-0.7,-0.7,0.3,0.83514,0.15183,0.75675
-0.7,-0.6,0.3,0.83301,0.15392,0.75401
-0.7,-0.5,0.3,0.83514,0.15183,0.75675
-0.7,-0.4,0.3,0.81459,0.17193,0.73028
-0.7,-0.3,0.3,0.77382,0.2118,0.67777
-0.7,-0.2,0.3,0.7118,0.27245,0.59788
-0.7,-0.1,0.3,0.70974,0.27446,0.59524
